"Región","Tipo.punto.monitoreo","Sector","Periodo","Semana","Producto","Mínimo","Máximo"
13,"Supermercado","Oriente",2013,23,"Limón",790,999
13,"Supermercado","Sur",2013,23,"Limón",790,1190
13,"Supermercado","Poniente",2013,23,"Limón",1190,1299
13,"Supermercado","Norte",2013,23,"Limón",690,690
13,"Supermercado","Poniente",2013,23,"Limón",1190,1190
13,"Supermercado","Norte",2013,23,"Plátano",450,529
13,"Supermercado","Centro",2013,23,"Plátano",490,569
13,"Supermercado","Sur",2013,23,"Plátano",490,629
13,"Supermercado","Poniente",2013,23,"Plátano",490,829
13,"Supermercado","Oriente",2013,23,"Plátano",590,819
13,"Supermercado","Norte",2013,23,"Plátano",450,529
13,"Supermercado","Oriente",2013,23,"Plátano",599,599
13,"Supermercado","Sur",2013,23,"Zanahoria",50,92
13,"Supermercado","Centro",2013,23,"Zanahoria",81,82
13,"Supermercado","Norte",2013,23,"Zanahoria",81,85
13,"Supermercado","Poniente",2013,23,"Zanahoria",80,86
13,"Supermercado","Oriente",2013,23,"Zanahoria",81,97
13,"Supermercado","Sur",2013,23,"Zanahoria",59,74
13,"Supermercado","Norte",2013,23,"Zanahoria",75,81
13,"Supermercado","Oriente",2013,23,"Zanahoria",82,82
13,"Supermercado","Norte",2013,24,"Ajo",270,343
13,"Supermercado","Oriente",2013,24,"Ajo",297,333
13,"Supermercado","Centro",2013,24,"Ajo",277,410
13,"Supermercado","Sur",2013,24,"Ajo",296,410
13,"Supermercado","Poniente",2013,24,"Ajo",297,409
13,"Supermercado","Centro",2013,24,"Ajo",190,199
13,"Supermercado","Norte",2013,24,"Brócoli",490,589
13,"Supermercado","Centro",2013,24,"Brócoli",490,599
13,"Supermercado","Poniente",2013,24,"Brócoli",490,589
13,"Supermercado","Oriente",2013,24,"Brócoli",490,599
13,"Supermercado","Sur",2013,24,"Brócoli",790,790
13,"Supermercado","Norte",2013,24,"Brócoli",490,490
13,"Supermercado","Oriente",2013,24,"Brócoli",490,490
13,"Supermercado","Sur",2013,24,"Brócoli",399,589
13,"Supermercado","Sur",2013,24,"Cebolla",220,273
13,"Supermercado","Poniente",2013,24,"Cebolla",200,339
13,"Supermercado","Oriente",2013,24,"Cebolla",236,330
13,"Supermercado","Norte",2013,24,"Cebolla",226,400
13,"Supermercado","Centro",2013,24,"Cebolla",253,330
13,"Supermercado","Poniente",2013,24,"Cebolla",150,150
13,"Supermercado","Sur",2013,24,"Cebolla",165,205
13,"Supermercado","Oriente",2013,24,"Cebolla",177,240
13,"Supermercado","Norte",2013,24,"Cebolla",240,240
13,"Supermercado","Centro",2013,24,"Cebolla",240,273
13,"Supermercado","Oriente",2013,24,"Kiwi",590,799
13,"Supermercado","Norte",2013,24,"Kiwi",569,759
13,"Supermercado","Poniente",2013,24,"Kiwi",619,749
13,"Supermercado","Centro",2013,24,"Kiwi",590,799
13,"Supermercado","Sur",2013,24,"Kiwi",629,799
13,"Supermercado","Centro",2013,24,"Kiwi",445,590
13,"Supermercado","Sur",2013,24,"Kiwi",590,819
13,"Supermercado","Poniente",2013,24,"Limón",790,790
13,"Supermercado","Norte",2013,24,"Limón",841,841
13,"Supermercado","Sur",2013,24,"Limón",690,989
13,"Supermercado","Oriente",2013,24,"Limón",859,859
13,"Supermercado","Centro",2013,24,"Limón",939,939
13,"Supermercado","Sur",2013,24,"Limón",790,790
13,"Supermercado","Norte",2013,24,"Limón",790,790
13,"Supermercado","Oriente",2013,24,"Limón",779,849
13,"Supermercado","Centro",2013,24,"Limón",789,939
13,"Supermercado","Poniente",2013,24,"Limón",849,890
13,"Supermercado","Centro",2013,24,"Limón",671,671
13,"Supermercado","Norte",2013,24,"Limón",790,790
13,"Supermercado","Sur",2013,24,"Limón",849,849
13,"Supermercado","Poniente",2013,24,"Limón",889,889
13,"Supermercado","Norte",2013,24,"Plátano",450,529
13,"Supermercado","Centro",2013,24,"Plátano",490,569
13,"Supermercado","Poniente",2013,24,"Plátano",490,819
13,"Supermercado","Sur",2013,24,"Plátano",449,690
13,"Supermercado","Oriente",2013,24,"Plátano",559,819
13,"Supermercado","Norte",2013,24,"Plátano",459,459
13,"Supermercado","Sur",2013,24,"Plátano",599,599
13,"Supermercado","Centro",2013,24,"Zanahoria",79,82
13,"Supermercado","Norte",2013,24,"Zanahoria",81,90
13,"Supermercado","Sur",2013,24,"Zanahoria",80,92
13,"Supermercado","Poniente",2013,24,"Zanahoria",80,87
13,"Supermercado","Oriente",2013,24,"Zanahoria",77,110
13,"Supermercado","Sur",2013,24,"Zanahoria",65,73
13,"Supermercado","Oriente",2013,24,"Zanahoria",87,87
13,"Supermercado","Sur",2013,25,"Ajo",296,333
13,"Supermercado","Oriente",2013,25,"Ajo",267,400
13,"Supermercado","Norte",2013,25,"Ajo",270,410
13,"Supermercado","Centro",2013,25,"Ajo",285,410
13,"Supermercado","Poniente",2013,25,"Ajo",330,409
13,"Supermercado","Centro",2013,25,"Ajo",199,199
13,"Supermercado","Oriente",2013,25,"Ajo",199,199
13,"Supermercado","Norte",2013,25,"Brócoli",490,589
13,"Supermercado","Sur",2013,25,"Brócoli",490,570
13,"Supermercado","Poniente",2013,25,"Brócoli",490,589
13,"Supermercado","Oriente",2013,25,"Brócoli",550,599
13,"Supermercado","Centro",2013,25,"Brócoli",599,599
13,"Supermercado","Oriente",2013,25,"Brócoli",490,490
13,"Supermercado","Norte",2013,25,"Brócoli",589,589
13,"Supermercado","Sur",2013,25,"Brócoli",589,599
13,"Supermercado","Norte",2013,25,"Cebolla",226,270
13,"Supermercado","Centro",2013,25,"Cebolla",203,275
13,"Supermercado","Sur",2013,25,"Cebolla",233,300
13,"Supermercado","Oriente",2013,25,"Cebolla",236,400
13,"Supermercado","Poniente",2013,25,"Cebolla",249,399
13,"Supermercado","Norte",2013,25,"Cebolla",180,180
13,"Supermercado","Oriente",2013,25,"Cebolla",177,200
13,"Supermercado","Sur",2013,25,"Cebolla",184,200
13,"Supermercado","Norte",2013,25,"Kiwi",424,590
13,"Supermercado","Poniente",2013,25,"Kiwi",499,749
13,"Supermercado","Sur",2013,25,"Kiwi",490,750
13,"Supermercado","Oriente",2013,25,"Kiwi",590,799
13,"Supermercado","Centro",2013,25,"Kiwi",590,799
13,"Supermercado","Norte",2013,25,"Kiwi",499,499
13,"Supermercado","Oriente",2013,25,"Kiwi",629,799
13,"Supermercado","Sur",2013,25,"Kiwi",629,819
13,"Supermercado","Oriente",2013,25,"Limón",699,699
13,"Supermercado","Norte",2013,25,"Limón",790,890
13,"Supermercado","Sur",2013,25,"Limón",849,989
13,"Supermercado","Centro",2013,25,"Limón",939,939
13,"Supermercado","Sur",2013,25,"Limón",690,829
13,"Supermercado","Oriente",2013,25,"Limón",690,849
13,"Supermercado","Norte",2013,25,"Limón",790,790
13,"Supermercado","Centro",2013,25,"Limón",671,939
13,"Supermercado","Poniente",2013,25,"Limón",790,890
13,"Supermercado","Oriente",2013,25,"Mandarina",790,1390
13,"Supermercado","Centro",2013,25,"Mandarina",799,1389
13,"Supermercado","Norte",2013,25,"Mandarina",2,1690
13,"Supermercado","Sur",2013,25,"Mandarina",890,1390
13,"Supermercado","Poniente",2013,25,"Mandarina",1290,1390
13,"Supermercado","Centro",2013,25,"Plátano",399,560
13,"Supermercado","Norte",2013,25,"Plátano",549,589
13,"Supermercado","Poniente",2013,25,"Plátano",539,819
13,"Supermercado","Sur",2013,25,"Plátano",590,749
13,"Supermercado","Oriente",2013,25,"Plátano",550,819
13,"Supermercado","Oriente",2013,25,"Plátano",569,599
13,"Supermercado","Norte",2013,25,"Plátano",590,590
13,"Supermercado","Centro",2013,25,"Plátano",590,590
13,"Supermercado","Sur",2013,25,"Zanahoria",73,92
13,"Supermercado","Centro",2013,25,"Zanahoria",81,90
13,"Supermercado","Oriente",2013,25,"Zanahoria",81,95
13,"Supermercado","Poniente",2013,25,"Zanahoria",85,87
13,"Supermercado","Norte",2013,25,"Zanahoria",86,91
13,"Supermercado","Sur",2013,25,"Zanahoria",59,74
13,"Supermercado","Oriente",2013,25,"Zanahoria",81,81
13,"Supermercado","Centro",2013,26,"Ajo",297,410
13,"Supermercado","Centro",2013,26,"Ajo",297,410
13,"Supermercado","Norte",2013,26,"Ajo",297,410
13,"Supermercado","Norte",2013,26,"Ajo",297,410
13,"Supermercado","Oriente",2013,26,"Ajo",297,400
13,"Supermercado","Oriente",2013,26,"Ajo",297,400
13,"Supermercado","Sur",2013,26,"Ajo",303,409
13,"Supermercado","Sur",2013,26,"Ajo",303,409
13,"Supermercado","Poniente",2013,26,"Ajo",300,409
13,"Supermercado","Poniente",2013,26,"Ajo",300,409
13,"Supermercado","Centro",2013,26,"Ajo",199,199
13,"Supermercado","Centro",2013,26,"Ajo",199,199
13,"Supermercado","Oriente",2013,26,"Ajo",199,199
13,"Supermercado","Oriente",2013,26,"Ajo",199,199
13,"Supermercado","Sur",2013,26,"Brócoli",490,490
13,"Supermercado","Sur",2013,26,"Brócoli",490,490
13,"Supermercado","Norte",2013,26,"Brócoli",490,589
13,"Supermercado","Norte",2013,26,"Brócoli",490,589
13,"Supermercado","Poniente",2013,26,"Brócoli",490,589
13,"Supermercado","Poniente",2013,26,"Brócoli",490,589
13,"Supermercado","Centro",2013,26,"Brócoli",490,599
13,"Supermercado","Centro",2013,26,"Brócoli",490,599
13,"Supermercado","Oriente",2013,26,"Brócoli",490,599
13,"Supermercado","Oriente",2013,26,"Brócoli",490,599
13,"Supermercado","Oriente",2013,26,"Brócoli",490,490
13,"Supermercado","Oriente",2013,26,"Brócoli",490,490
13,"Supermercado","Sur",2013,26,"Brócoli",589,590
13,"Supermercado","Sur",2013,26,"Brócoli",589,590
13,"Supermercado","Norte",2013,26,"Cebolla",230,263
13,"Supermercado","Norte",2013,26,"Cebolla",230,263
13,"Supermercado","Sur",2013,26,"Cebolla",233,299
13,"Supermercado","Sur",2013,26,"Cebolla",233,299
13,"Supermercado","Poniente",2013,26,"Cebolla",230,369
13,"Supermercado","Poniente",2013,26,"Cebolla",230,369
13,"Supermercado","Centro",2013,26,"Cebolla",243,300
13,"Supermercado","Centro",2013,26,"Cebolla",243,300
13,"Supermercado","Oriente",2013,26,"Cebolla",236,370
13,"Supermercado","Oriente",2013,26,"Cebolla",236,370
13,"Supermercado","Sur",2013,26,"Cebolla",175,197
13,"Supermercado","Sur",2013,26,"Cebolla",175,197
13,"Supermercado","Oriente",2013,26,"Cebolla",177,260
13,"Supermercado","Oriente",2013,26,"Cebolla",177,260
13,"Supermercado","Norte",2013,26,"Cebolla",175,270
13,"Supermercado","Norte",2013,26,"Cebolla",175,270
13,"Supermercado","Centro",2013,26,"Cebolla",200,263
13,"Supermercado","Centro",2013,26,"Cebolla",200,263
13,"Supermercado","Centro",2013,26,"Kiwi",499,590
13,"Supermercado","Centro",2013,26,"Kiwi",499,590
13,"Supermercado","Norte",2013,26,"Kiwi",590,629
13,"Supermercado","Norte",2013,26,"Kiwi",590,629
13,"Supermercado","Oriente",2013,26,"Kiwi",499,799
13,"Supermercado","Oriente",2013,26,"Kiwi",499,799
13,"Supermercado","Poniente",2013,26,"Kiwi",599,749
13,"Supermercado","Poniente",2013,26,"Kiwi",599,749
13,"Supermercado","Sur",2013,26,"Kiwi",749,750
13,"Supermercado","Sur",2013,26,"Kiwi",749,750
13,"Supermercado","Sur",2013,26,"Kiwi",499,749
13,"Supermercado","Sur",2013,26,"Kiwi",499,749
13,"Supermercado","Centro",2013,26,"Kiwi",445,799
13,"Supermercado","Centro",2013,26,"Kiwi",445,799
13,"Supermercado","Norte",2013,26,"Limón",594,790
13,"Supermercado","Norte",2013,26,"Limón",594,790
13,"Supermercado","Centro",2013,26,"Limón",699,799
13,"Supermercado","Centro",2013,26,"Limón",699,799
13,"Supermercado","Oriente",2013,26,"Limón",599,990
13,"Supermercado","Oriente",2013,26,"Limón",599,990
13,"Supermercado","Sur",2013,26,"Limón",799,890
13,"Supermercado","Sur",2013,26,"Limón",799,890
13,"Supermercado","Centro",2013,26,"Limón",650,790
13,"Supermercado","Centro",2013,26,"Limón",650,790
13,"Supermercado","Oriente",2013,26,"Limón",650,790
13,"Supermercado","Oriente",2013,26,"Limón",650,790
13,"Supermercado","Poniente",2013,26,"Limón",699,959
13,"Supermercado","Poniente",2013,26,"Limón",699,959
13,"Supermercado","Sur",2013,26,"Limón",790,790
13,"Supermercado","Sur",2013,26,"Limón",790,790
13,"Supermercado","Centro",2013,26,"Limón",499,499
13,"Supermercado","Centro",2013,26,"Limón",499,499
13,"Supermercado","Oriente",2013,26,"Limón",599,599
13,"Supermercado","Oriente",2013,26,"Limón",599,599
13,"Supermercado","Centro",2013,26,"Mandarina",1290,1390
13,"Supermercado","Centro",2013,26,"Mandarina",1290,1390
13,"Supermercado","Oriente",2013,26,"Mandarina",1190,1790
13,"Supermercado","Oriente",2013,26,"Mandarina",1190,1790
13,"Supermercado","Poniente",2013,26,"Mandarina",1245,1790
13,"Supermercado","Poniente",2013,26,"Mandarina",1245,1790
13,"Supermercado","Sur",2013,26,"Mandarina",990,1790
13,"Supermercado","Sur",2013,26,"Mandarina",990,1790
13,"Supermercado","Norte",2013,26,"Mandarina",1390,1790
13,"Supermercado","Norte",2013,26,"Mandarina",1390,1790
13,"Supermercado","Centro",2013,26,"Plátano",559,590
13,"Supermercado","Centro",2013,26,"Plátano",559,590
13,"Supermercado","Norte",2013,26,"Plátano",589,589
13,"Supermercado","Norte",2013,26,"Plátano",589,589
13,"Supermercado","Poniente",2013,26,"Plátano",579,749
13,"Supermercado","Poniente",2013,26,"Plátano",579,749
13,"Supermercado","Sur",2013,26,"Plátano",539,739
13,"Supermercado","Sur",2013,26,"Plátano",539,739
13,"Supermercado","Oriente",2013,26,"Plátano",569,749
13,"Supermercado","Oriente",2013,26,"Plátano",569,749
13,"Supermercado","Norte",2013,26,"Plátano",492,590
13,"Supermercado","Norte",2013,26,"Plátano",492,590
13,"Supermercado","Oriente",2013,26,"Plátano",599,599
13,"Supermercado","Oriente",2013,26,"Plátano",599,599
13,"Supermercado","Centro",2013,26,"Zanahoria",75,87
13,"Supermercado","Centro",2013,26,"Zanahoria",75,87
13,"Supermercado","Poniente",2013,26,"Zanahoria",75,92
13,"Supermercado","Poniente",2013,26,"Zanahoria",75,92
13,"Supermercado","Sur",2013,26,"Zanahoria",75,93
13,"Supermercado","Sur",2013,26,"Zanahoria",75,93
13,"Supermercado","Oriente",2013,26,"Zanahoria",78,93
13,"Supermercado","Oriente",2013,26,"Zanahoria",78,93
13,"Supermercado","Norte",2013,26,"Zanahoria",81,90
13,"Supermercado","Norte",2013,26,"Zanahoria",81,90
13,"Supermercado","Sur",2013,26,"Zanahoria",49,75
13,"Supermercado","Sur",2013,26,"Zanahoria",49,75
13,"Supermercado","Centro",2013,26,"Zanahoria",81,81
13,"Supermercado","Centro",2013,26,"Zanahoria",81,81
13,"Supermercado","Norte",2013,27,"Ajo",199,410
13,"Supermercado","Sur",2013,27,"Ajo",296,359
13,"Supermercado","Oriente",2013,27,"Ajo",297,410
13,"Supermercado","Centro",2013,27,"Ajo",297,410
13,"Supermercado","Poniente",2013,27,"Ajo",295,409
13,"Supermercado","Centro",2013,27,"Ajo",199,199
13,"Supermercado","Oriente",2013,27,"Ajo",199,199
13,"Supermercado","Poniente",2013,27,"Brócoli",490,589
13,"Supermercado","Sur",2013,27,"Brócoli",590,590
13,"Supermercado","Norte",2013,27,"Brócoli",589,599
13,"Supermercado","Centro",2013,27,"Brócoli",589,690
13,"Supermercado","Oriente",2013,27,"Brócoli",589,899
13,"Supermercado","Oriente",2013,27,"Brócoli",469,490
13,"Supermercado","Sur",2013,27,"Brócoli",589,599
13,"Supermercado","Norte",2013,27,"Cebolla",213,263
13,"Supermercado","Sur",2013,27,"Cebolla",173,340
13,"Supermercado","Oriente",2013,27,"Cebolla",205,330
13,"Supermercado","Centro",2013,27,"Cebolla",233,330
13,"Supermercado","Poniente",2013,27,"Cebolla",265,349
13,"Supermercado","Sur",2013,27,"Cebolla",130,197
13,"Supermercado","Oriente",2013,27,"Cebolla",178,250
13,"Supermercado","Norte",2013,27,"Cebolla",195,270
13,"Supermercado","Centro",2013,27,"Cebolla",224,263
13,"Supermercado","Centro",2013,27,"Kiwi",499,629
13,"Supermercado","Norte",2013,27,"Kiwi",590,759
13,"Supermercado","Oriente",2013,27,"Kiwi",590,799
13,"Supermercado","Poniente",2013,27,"Kiwi",590,749
13,"Supermercado","Sur",2013,27,"Kiwi",750,839
13,"Supermercado","Norte",2013,27,"Kiwi",499,499
13,"Supermercado","Centro",2013,27,"Kiwi",495,679
13,"Supermercado","Sur",2013,27,"Kiwi",599,799
13,"Supermercado","Centro",2013,27,"Limón",649,829
13,"Supermercado","Oriente",2013,27,"Limón",599,839
13,"Supermercado","Sur",2013,27,"Limón",799,839
13,"Supermercado","Norte",2013,27,"Limón",829,829
13,"Supermercado","Norte",2013,27,"Limón",599,790
13,"Supermercado","Oriente",2013,27,"Limón",599,859
13,"Supermercado","Poniente",2013,27,"Limón",650,829
13,"Supermercado","Centro",2013,27,"Limón",650,1090
13,"Supermercado","Sur",2013,27,"Limón",849,890
13,"Supermercado","Centro",2013,27,"Limón",552,650
13,"Supermercado","Oriente",2013,27,"Limón",699,799
13,"Supermercado","Sur",2013,27,"Limón",750,750
13,"Supermercado","Norte",2013,27,"Limón",790,790
13,"Supermercado","Sur",2013,27,"Limón",650,650
13,"Supermercado","Oriente",2013,27,"Limón",690,690
13,"Supermercado","Poniente",2013,27,"Mandarina",990,990
13,"Supermercado","Centro",2013,27,"Mandarina",1189,1389
13,"Supermercado","Norte",2013,27,"Mandarina",1290,1389
13,"Supermercado","Sur",2013,27,"Mandarina",990,1790
13,"Supermercado","Oriente",2013,27,"Mandarina",990,1790
13,"Supermercado","Centro",2013,27,"Plátano",479,690
13,"Supermercado","Poniente",2013,27,"Plátano",569,690
13,"Supermercado","Norte",2013,27,"Plátano",569,690
13,"Supermercado","Sur",2013,27,"Plátano",619,690
13,"Supermercado","Oriente",2013,27,"Plátano",550,749
13,"Supermercado","Centro",2013,27,"Plátano",569,569
13,"Supermercado","Oriente",2013,27,"Plátano",569,599
13,"Supermercado","Sur",2013,27,"Plátano",599,599
13,"Supermercado","Centro",2013,27,"Zanahoria",77,93
13,"Supermercado","Poniente",2013,27,"Zanahoria",85,95
13,"Supermercado","Sur",2013,27,"Zanahoria",84,94
13,"Supermercado","Norte",2013,27,"Zanahoria",80,95
13,"Supermercado","Oriente",2013,27,"Zanahoria",85,96
13,"Supermercado","Oriente",2013,27,"Zanahoria",62,62
13,"Supermercado","Sur",2013,27,"Zanahoria",73,75
13,"Supermercado","Oriente",2013,28,"Ajo",296,316
13,"Supermercado","Centro",2013,28,"Ajo",296,333
13,"Supermercado","Sur",2013,28,"Ajo",296,359
13,"Supermercado","Poniente",2013,28,"Ajo",297,409
13,"Supermercado","Norte",2013,28,"Ajo",300,410
13,"Supermercado","Centro",2013,28,"Ajo",199,199
13,"Supermercado","Poniente",2013,28,"Brócoli",590,590
13,"Supermercado","Norte",2013,28,"Brócoli",589,599
13,"Supermercado","Sur",2013,28,"Brócoli",589,599
13,"Supermercado","Centro",2013,28,"Brócoli",599,690
13,"Supermercado","Poniente",2013,28,"Brócoli",490,490
13,"Supermercado","Oriente",2013,28,"Brócoli",499,590
13,"Supermercado","Sur",2013,28,"Brócoli",589,590
13,"Supermercado","Centro",2013,28,"Brócoli",590,590
13,"Supermercado","Sur",2013,28,"Cebolla",200,280
13,"Supermercado","Centro",2013,28,"Cebolla",223,263
13,"Supermercado","Norte",2013,28,"Cebolla",213,270
13,"Supermercado","Poniente",2013,28,"Cebolla",249,273
13,"Supermercado","Oriente",2013,28,"Cebolla",260,330
13,"Supermercado","Centro",2013,28,"Cebolla",170,200
13,"Supermercado","Oriente",2013,28,"Cebolla",205,270
13,"Supermercado","Poniente",2013,28,"Kiwi",590,639
13,"Supermercado","Norte",2013,28,"Kiwi",590,739
13,"Supermercado","Oriente",2013,28,"Kiwi",589,799
13,"Supermercado","Centro",2013,28,"Kiwi",590,799
13,"Supermercado","Sur",2013,28,"Kiwi",799,799
13,"Supermercado","Sur",2013,28,"Kiwi",750,750
13,"Supermercado","Norte",2013,28,"Kiwi",799,799
13,"Supermercado","Sur",2013,28,"Limón",490,490
13,"Supermercado","Norte",2013,28,"Limón",490,650
13,"Supermercado","Centro",2013,28,"Limón",499,699
13,"Supermercado","Poniente",2013,28,"Limón",650,650
13,"Supermercado","Oriente",2013,28,"Limón",650,870
13,"Supermercado","Centro",2013,28,"Limón",499,499
13,"Supermercado","Poniente",2013,28,"Limón",490,699
13,"Supermercado","Norte",2013,28,"Limón",650,650
13,"Supermercado","Sur",2013,28,"Limón",639,699
13,"Supermercado","Oriente",2013,28,"Limón",849,849
13,"Supermercado","Oriente",2013,28,"Limón",490,490
13,"Supermercado","Centro",2013,28,"Limón",650,650
13,"Supermercado","Centro",2013,28,"Limón",650,650
13,"Supermercado","Centro",2013,28,"Mandarina",1189,1290
13,"Supermercado","Oriente",2013,28,"Mandarina",899,1790
13,"Supermercado","Sur",2013,28,"Mandarina",1189,1390
13,"Supermercado","Norte",2013,28,"Mandarina",1290,1290
13,"Supermercado","Poniente",2013,28,"Mandarina",1290,1390
13,"Supermercado","Centro",2013,28,"Plátano",559,690
13,"Supermercado","Norte",2013,28,"Plátano",659,659
13,"Supermercado","Sur",2013,28,"Plátano",569,749
13,"Supermercado","Poniente",2013,28,"Plátano",569,869
13,"Supermercado","Oriente",2013,28,"Plátano",590,869
13,"Supermercado","Centro",2013,28,"Plátano",4,4
13,"Supermercado","Oriente",2013,28,"Plátano",589,589
13,"Supermercado","Norte",2013,28,"Plátano",569,690
13,"Supermercado","Centro",2013,28,"Zanahoria",56,94
13,"Supermercado","Sur",2013,28,"Zanahoria",84,92
13,"Supermercado","Norte",2013,28,"Zanahoria",80,95
13,"Supermercado","Oriente",2013,28,"Zanahoria",84,94
13,"Supermercado","Poniente",2013,28,"Zanahoria",79,99
13,"Supermercado","Centro",2013,28,"Zanahoria",45,75
13,"Supermercado","Oriente",2013,28,"Zanahoria",85,85
13,"Supermercado","Centro",2013,29,"Ajo",297,345
13,"Supermercado","Oriente",2013,29,"Ajo",297,400
13,"Supermercado","Sur",2013,29,"Ajo",316,356
13,"Supermercado","Poniente",2013,29,"Ajo",296,409
13,"Supermercado","Norte",2013,29,"Ajo",400,400
13,"Supermercado","Centro",2013,29,"Ajo",199,199
13,"Supermercado","Oriente",2013,29,"Ajo",199,199
13,"Supermercado","Norte",2013,29,"Brócoli",589,589
13,"Supermercado","Oriente",2013,29,"Brócoli",589,599
13,"Supermercado","Sur",2013,29,"Brócoli",599,599
13,"Supermercado","Centro",2013,29,"Brócoli",599,599
13,"Supermercado","Centro",2013,29,"Brócoli",490,490
13,"Supermercado","Poniente",2013,29,"Brócoli",490,490
13,"Supermercado","Sur",2013,29,"Brócoli",590,590
13,"Supermercado","Poniente",2013,29,"Cebolla",263,270
13,"Supermercado","Centro",2013,29,"Cebolla",253,300
13,"Supermercado","Sur",2013,29,"Cebolla",259,330
13,"Supermercado","Oriente",2013,29,"Cebolla",263,310
13,"Supermercado","Sur",2013,29,"Cebolla",199,199
13,"Supermercado","Oriente",2013,29,"Cebolla",150,260
13,"Supermercado","Centro",2013,29,"Cebolla",200,263
13,"Supermercado","Poniente",2013,29,"Kiwi",590,619
13,"Supermercado","Oriente",2013,29,"Kiwi",590,799
13,"Supermercado","Centro",2013,29,"Kiwi",590,799
13,"Supermercado","Norte",2013,29,"Kiwi",739,739
13,"Supermercado","Sur",2013,29,"Kiwi",599,990
13,"Supermercado","Centro",2013,29,"Kiwi",495,799
13,"Supermercado","Sur",2013,29,"Kiwi",699,699
13,"Supermercado","Norte",2013,29,"Limón",490,490
13,"Supermercado","Poniente",2013,29,"Limón",490,650
13,"Supermercado","Centro",2013,29,"Limón",569,699
13,"Supermercado","Oriente",2013,29,"Limón",490,839
13,"Supermercado","Sur",2013,29,"Limón",699,799
13,"Supermercado","Poniente",2013,29,"Limón",490,490
13,"Supermercado","Centro",2013,29,"Limón",599,599
13,"Supermercado","Oriente",2013,29,"Limón",490,490
13,"Supermercado","Sur",2013,29,"Limón",639,639
13,"Supermercado","Sur",2013,29,"Mandarina",899,1269
13,"Supermercado","Centro",2013,29,"Mandarina",1189,1190
13,"Supermercado","Poniente",2013,29,"Mandarina",990,1390
13,"Supermercado","Oriente",2013,29,"Mandarina",1290,1790
13,"Supermercado","Centro",2013,29,"Plátano",399,690
13,"Supermercado","Poniente",2013,29,"Plátano",539,690
13,"Supermercado","Oriente",2013,29,"Plátano",569,690
13,"Supermercado","Norte",2013,29,"Plátano",659,659
13,"Supermercado","Sur",2013,29,"Plátano",689,869
13,"Supermercado","Oriente",2013,29,"Plátano",749,749
13,"Supermercado","Centro",2013,29,"Zanahoria",81,94
13,"Supermercado","Oriente",2013,29,"Zanahoria",84,95
13,"Supermercado","Sur",2013,29,"Zanahoria",87,103
13,"Supermercado","Poniente",2013,29,"Zanahoria",93,95
13,"Supermercado","Norte",2013,29,"Zanahoria",95,95
13,"Supermercado","Oriente",2013,29,"Zanahoria",81,81
13,"Supermercado","Sur",2013,29,"Zanahoria",83,83
13,"Supermercado","Norte",2013,30,"Ajo",297,333
13,"Supermercado","Oriente",2013,30,"Ajo",297,339
13,"Supermercado","Centro",2013,30,"Ajo",297,333
13,"Supermercado","Poniente",2013,30,"Ajo",298,409
13,"Supermercado","Sur",2013,30,"Ajo",303,410
13,"Supermercado","Sur",2013,30,"Ajo",199,199
13,"Supermercado","Centro",2013,30,"Ajo",199,199
13,"Supermercado","Oriente",2013,30,"Ajo",199,199
13,"Supermercado","Poniente",2013,30,"Brócoli",589,589
13,"Supermercado","Norte",2013,30,"Brócoli",589,599
13,"Supermercado","Oriente",2013,30,"Brócoli",589,699
13,"Supermercado","Centro",2013,30,"Brócoli",490,699
13,"Supermercado","Sur",2013,30,"Brócoli",589,790
13,"Supermercado","Poniente",2013,30,"Brócoli",490,490
13,"Supermercado","Oriente",2013,30,"Brócoli",490,559
13,"Supermercado","Norte",2013,30,"Cebolla",198,266
13,"Supermercado","Sur",2013,30,"Cebolla",217,266
13,"Supermercado","Poniente",2013,30,"Cebolla",246,273
13,"Supermercado","Oriente",2013,30,"Cebolla",219,310
13,"Supermercado","Centro",2013,30,"Cebolla",263,300
13,"Supermercado","Sur",2013,30,"Cebolla",170,200
13,"Supermercado","Poniente",2013,30,"Cebolla",190,190
13,"Supermercado","Oriente",2013,30,"Cebolla",162,260
13,"Supermercado","Centro",2013,30,"Cebolla",224,263
13,"Supermercado","Norte",2013,30,"Cebolla",265,265
13,"Supermercado","Poniente",2013,30,"Kiwi",590,990
13,"Supermercado","Norte",2013,30,"Kiwi",590,799
13,"Supermercado","Centro",2013,30,"Kiwi",619,799
13,"Supermercado","Oriente",2013,30,"Kiwi",590,990
13,"Supermercado","Sur",2013,30,"Kiwi",750,799
13,"Supermercado","Norte",2013,30,"Kiwi",590,739
13,"Supermercado","Centro",2013,30,"Kiwi",590,799
13,"Supermercado","Sur",2013,30,"Kiwi",750,799
13,"Supermercado","Poniente",2013,30,"Limón",490,699
13,"Supermercado","Norte",2013,30,"Limón",490,599
13,"Supermercado","Sur",2013,30,"Limón",490,699
13,"Supermercado","Centro",2013,30,"Limón",490,890
13,"Supermercado","Oriente",2013,30,"Limón",560,699
13,"Supermercado","Norte",2013,30,"Limón",490,490
13,"Supermercado","Centro",2013,30,"Limón",490,490
13,"Supermercado","Sur",2013,30,"Limón",490,499
13,"Supermercado","Oriente",2013,30,"Limón",499,699
13,"Supermercado","Poniente",2013,30,"Limón",699,699
